EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1036,5000,7,21,6,2,395
753,5000,7,21,6,2,396
713,5000,5,21,6,2,398
773,5000,9,21,6,2,395
702,5000,5,21,6,2,395
726,5000,5,21,6,2,396
677,5000,2,21,6,2,398
754,5000,3,21,6,2,403
685,5000,2,21,6,2,397
663,5000,2,21,6,2,397
