EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1544,5000,84,3,6,2,400
1297,5000,93,3,6,2,399
1272,5000,81,3,6,2,398
1296,5000,88,3,6,2,399
1159,5000,71,3,6,2,401
1270,5000,86,3,6,2,401
1233,5000,86,3,6,2,398
1611,5000,98,3,6,2,398
1249,5000,84,3,6,2,404
1188,5000,76,3,6,2,399
