EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1150,5000,20,16,9,2,396
845,5000,15,16,9,2,395
786,5000,13,16,9,2,396
1015,5000,32,16,9,2,398
819,5000,16,16,9,2,399
768,5000,14,16,9,2,397
768,5000,16,16,9,2,401
761,5000,16,16,9,2,394
701,5000,11,16,9,2,397
866,5000,12,16,9,2,402
