EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1035,5000,0,26,6,2,395
777,5000,3,26,6,2,396
813,5000,1,26,6,2,395
763,5000,5,26,6,2,394
779,5000,8,26,6,2,394
736,5000,4,26,6,2,395
785,5000,9,26,6,2,399
718,5000,6,26,6,2,394
756,5000,4,26,6,2,396
867,5000,5,26,6,2,397
