EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1350,5000,53,2,3,2,399
1069,5000,52,2,3,2,397
1094,5000,53,2,3,2,401
1108,5000,61,2,3,2,399
973,5000,51,2,3,2,400
857,5000,31,2,3,2,402
1046,5000,59,2,3,2,399
1079,5000,60,2,3,2,396
1077,5000,62,2,3,2,402
975,5000,42,2,3,2,399
