EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1459,5000,6,11,1,2,396
860,5000,3,11,1,2,399
898,5000,4,11,1,2,396
870,5000,3,11,1,2,398
896,5000,2,11,1,2,397
862,5000,1,11,1,2,400
851,5000,4,11,1,2,398
895,5000,4,11,1,2,400
848,5000,4,11,1,2,401
865,5000,4,11,1,2,398
