EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
2686,5000,200,1,4,2,400
1944,5000,160,1,4,2,397
1887,5000,149,1,4,2,398
2057,5000,180,1,4,2,400
1785,5000,138,1,4,2,403
2058,5000,173,1,4,2,397
2234,5000,185,1,4,2,401
1965,5000,166,1,4,2,396
2087,5000,181,1,4,2,393
1483,5000,101,1,4,2,401
