EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1144,5000,3,30,2,2,401
874,5000,1,30,2,2,393
901,5000,2,30,2,2,394
856,5000,3,30,2,2,398
889,5000,2,30,2,2,394
834,5000,3,30,2,2,401
898,5000,1,30,2,2,396
840,5000,3,30,2,2,397
882,5000,2,30,2,2,400
970,5000,2,30,2,2,396
