EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
971,5000,15,11,4,2,402
698,5000,12,11,4,2,398
713,5000,8,11,4,2,394
659,5000,9,11,4,2,398
698,5000,18,11,4,2,398
684,5000,9,11,4,2,399
663,5000,13,11,4,2,397
673,5000,11,11,4,2,397
710,5000,12,11,4,2,394
727,5000,18,11,4,2,399
