Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 4
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384144681005

gen = -001,avg = 114,800,best = 114,800,chrom = {0,085;0,340;0,394;0,957;0,196;0,058;0,593;0,088;0,875;0,937;0,953;0,273;0,999;0,369;0,603;0,439;0,195;0,927;0,803;0,355;0,752;0,786;0,120;0,681;0,668;0,575;0,471;0,076;0,178;0,883;0,134;0,876;0,685;0,542;0,679;0,634;0,396;0,829;0,914;0,220;0,129;0,694;0,373;0,061;0,689;0,208;0,564;0,533}
gen = 0000,avg = 56,133,best = 189,400,chrom = {0,298;0,596;0,585;0,685;0,427;0,021;0,353;0,255;0,600;0,824;0,825;0,879;0,792;0,304;0,657;0,205;0,020;0,221;0,458;0,115;0,299;0,322;0,011;0,858;0,938;0,230;0,652;0,612;0,813;0,609;0,906;0,904;0,189;0,926;0,667;0,529;0,471;0,410;0,768;0,348;0,730;0,252;0,560;0,627;0,221;0,461;0,205;0,381}
gen = 0001,avg = 142,400,best = 197,200,chrom = {0,298;0,596;0,585;0,685;0,427;0,021;0,353;0,255;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,205;0,020;0,221;0,458;0,115;0,299;0,322;0,011;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,906;0,904;0,189;0,926;0,667;0,529;0,471;0,410;0,768;0,348;0,730;0,252;0,560;0,627;0,221;0,986;0,205;0,381}
gen = 0002,avg = 181,733,best = 203,800,chrom = {0,298;0,596;0,585;0,685;0,427;0,021;0,353;0,255;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,547;0,020;0,221;0,458;0,115;0,299;0,322;0,011;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,906;0,904;0,228;0,068;0,667;0,529;0,471;0,410;0,768;0,348;0,730;0,252;0,560;0,627;0,221;0,986;0,205;0,381}
gen = 0003,avg = 202,693,best = 231,600,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,022;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,205;0,020;0,221;0,458;0,115;0,299;0,876;0,011;0,510;0,938;0,230;0,652;0,502;0,813;0,609;0,906;0,904;0,189;0,926;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,205;0,327}
gen = 0004,avg = 224,373,best = 242,600,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,022;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,205;0,020;0,221;0,458;0,115;0,299;0,876;0,011;0,510;0,938;0,230;0,652;0,502;0,813;0,609;0,906;0,904;0,189;0,926;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,205;0,327}
gen = 0005,avg = 237,747,best = 250,200,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,022;0,600;0,824;0,061;0,879;0,792;0,012;0,657;0,205;0,020;0,221;0,458;0,976;0,299;0,876;0,011;0,510;0,938;0,230;0,652;0,502;0,958;0,609;0,906;0,061;0,189;0,926;0,972;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,331;0,205;0,327}
gen = 0006,avg = 248,547,best = 277,000,chrom = {0,298;0,667;0,585;0,555;0,427;0,021;0,353;0,255;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,547;0,020;0,221;0,458;0,115;0,299;0,322;0,011;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,841;0,904;0,228;0,068;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,205;0,327}
gen = 0007,avg = 267,267,best = 297,800,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,022;0,600;0,824;0,061;0,879;0,792;0,012;0,657;0,205;0,020;0,221;0,458;0,976;0,299;0,322;0,011;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,841;0,904;0,228;0,068;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,205;0,327}
gen = 0008,avg = 292,493,best = 306,400,chrom = {0,298;0,667;0,585;0,555;0,427;0,021;0,353;0,763;0,600;0,824;0,061;0,879;0,792;0,304;0,657;0,547;0,020;0,221;0,458;0,976;0,299;0,322;0,011;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,841;0,904;0,228;0,068;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,205;0,327}
gen = 0009,avg = 303,387,best = 307,800,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,282;0,600;0,824;0,061;0,711;0,792;0,012;0,657;0,205;0,020;0,221;0,458;0,976;0,299;0,322;0,053;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,841;0,904;0,228;0,068;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,974;0,053;0,205;0,327}
gen = 0010,avg = 305,467,best = 307,800,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,282;0,600;0,824;0,061;0,711;0,792;0,012;0,657;0,205;0,020;0,221;0,458;0,976;0,299;0,322;0,053;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,841;0,904;0,228;0,068;0,667;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,974;0,053;0,205;0,327}
gen = 0011,avg = 314,053,best = 332,600,chrom = {0,298;0,596;0,585;0,685;0,312;0,945;0,353;0,282;0,600;0,824;0,061;0,711;0,792;0,012;0,657;0,205;0,020;0,221;0,458;0,976;0,299;0,322;0,053;0,510;0,938;0,230;0,652;0,612;0,813;0,609;0,879;0,904;0,228;0,068;0,199;0,091;0,471;0,410;0,768;0,348;0,730;0,371;0,560;0,627;0,221;0,731;0,762;0,327}
