Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 4
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384132049162

gen = -001,avg = 12,400,best = 12,400,chrom = {0,814;0,879;0,845;0,701;0,535;0,765;0,757;0,015;0,839;0,759;0,899;0,209;0,898;0,058;0,750;0,087;0,883;0,759;0,469;0,097;0,840;0,480;0,136;0,847;0,148;0,554;0,563;0,662;0,892;0,783;0,364;0,044;0,015;0,054;0,167;0,425;0,099;0,134;0,963;0,450;0,215;0,843;0,821;0,122;0,347;0,412;0,404;0,541}
gen = 0000,avg = 110,773,best = 240,600,chrom = {0,263;0,919;0,444;0,004;0,449;0,226;0,063;0,499;0,302;0,043;0,992;0,981;0,514;0,308;0,644;0,936;0,735;0,127;0,645;0,814;0,074;0,769;0,028;0,239;0,806;0,033;0,791;0,341;0,941;0,974;0,741;0,934;0,554;0,003;0,378;0,530;0,546;0,198;0,536;0,822;0,828;0,252;0,426;0,058;0,725;0,867;0,683;0,922}
gen = 0001,avg = 204,387,best = 248,400,chrom = {0,156;0,369;0,611;0,924;0,176;0,258;0,794;0,330;0,211;0,319;0,698;0,730;0,149;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,069;0,315;0,411;0,660;0,759;0,557;0,209;0,552;0,060;0,019;0,325}
gen = 0002,avg = 244,427,best = 287,800,chrom = {0,807;0,547;0,075;0,942;0,210;0,694;0,520;0,138;0,978;0,629;0,168;0,633;0,889;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,069;0,315;0,411;0,660;0,759;0,557;0,209;0,552;0,060;0,019;0,325}
gen = 0003,avg = 264,707,best = 287,800,chrom = {0,807;0,547;0,075;0,942;0,210;0,694;0,520;0,138;0,978;0,629;0,168;0,633;0,889;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,069;0,315;0,411;0,660;0,759;0,557;0,209;0,552;0,060;0,019;0,325}
gen = 0004,avg = 287,227,best = 308,400,chrom = {0,156;0,369;0,692;0,924;0,176;0,258;0,794;0,330;0,211;0,319;0,698;0,730;0,782;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,069;0,716;0,411;0,660;0,759;0,501;0,209;0,552;0,060;0,067;0,171}
gen = 0005,avg = 303,640,best = 334,400,chrom = {0,156;0,369;0,692;0,924;0,176;0,206;0,794;0,330;0,211;0,319;0,698;0,730;0,782;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,256;0,716;0,411;0,660;0,759;0,501;0,209;0,358;0,060;0,067;0,171}
gen = 0006,avg = 317,493,best = 334,400,chrom = {0,156;0,369;0,692;0,924;0,176;0,206;0,794;0,330;0,211;0,319;0,698;0,730;0,782;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,831;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,256;0,716;0,411;0,660;0,759;0,501;0,209;0,358;0,060;0,067;0,171}
gen = 0007,avg = 333,747,best = 345,200,chrom = {0,231;0,369;0,692;0,729;0,176;0,158;0,794;0,330;0,653;0,629;0,168;0,633;0,889;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,370;0,455;0,273;0,469;0,016;0,826;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,069;0,315;0,411;0,660;0,759;0,976;0,209;0,552;0,060;0,019;0,325}
gen = 0008,avg = 341,373,best = 357,400,chrom = {0,807;0,547;0,075;0,627;0,210;0,694;0,520;0,138;0,653;0,629;0,168;0,633;0,889;0,237;0,842;0,267;0,081;0,709;0,381;0,875;0,429;0,370;0,455;0,273;0,891;0,016;0,097;0,420;0,303;0,542;0,700;0,151;0,857;0,675;0,343;0,355;0,469;0,256;0,716;0,411;0,660;0,759;0,501;0,209;0,358;0,060;0,067;0,171}
