Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 4
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384168412149

gen = -001,avg = 109,400,best = 109,400,chrom = {0,322;0,073;0,407;0,502;0,643;0,275;0,917;0,116;0,590;0,860;0,690;0,328;0,517;0,940;0,780;0,892;0,567;0,938;0,191;0,208;0,038;0,944;0,155;0,166;0,996;0,256;0,201;0,357;0,953;0,797;0,390;0,182;0,129;0,907;0,668;0,078;0,521;0,893;0,270;0,467;0,560;0,831;0,530;0,069;0,590;0,294;0,211;0,881}
gen = 0000,avg = 120,893,best = 218,400,chrom = {0,742;0,200;0,541;0,543;0,229;0,119;0,404;0,828;0,990;0,104;0,508;0,418;0,772;0,500;0,607;0,497;0,048;0,769;0,550;0,802;0,612;0,629;0,440;0,152;0,366;0,836;0,617;0,050;0,182;0,915;0,221;0,282;0,081;0,585;0,316;0,813;0,277;0,118;0,153;0,244;0,822;0,605;0,175;0,770;0,668;0,940;0,813;0,886}
gen = 0001,avg = 171,707,best = 218,400,chrom = {0,742;0,200;0,541;0,543;0,229;0,119;0,404;0,828;0,990;0,104;0,508;0,418;0,772;0,500;0,607;0,497;0,048;0,769;0,550;0,802;0,612;0,629;0,440;0,152;0,366;0,836;0,617;0,050;0,182;0,915;0,221;0,282;0,081;0,585;0,316;0,813;0,277;0,118;0,153;0,244;0,822;0,605;0,175;0,770;0,668;0,940;0,813;0,886}
gen = 0002,avg = 204,107,best = 241,400,chrom = {0,322;0,073;0,407;0,502;0,643;0,275;0,528;0,116;0,590;0,860;0,690;0,328;0,517;0,940;0,780;0,892;0,567;0,938;0,191;0,208;0,038;0,158;0,542;0,140;0,795;0,976;0,260;0,681;0,217;0,262;0,869;0,013;0,699;0,262;0,311;0,233;0,881;0,066;0,262;0,688;0,621;0,946;0,685;0,592;0,101;0,191;0,136;0,080}
gen = 0003,avg = 229,867,best = 272,400,chrom = {0,742;0,200;0,541;0,543;0,229;0,119;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,865;0,378;0,440;0,152;0,366;0,836;0,617;0,050;0,484;0,915;0,221;0,282;0,081;0,585;0,316;0,813;0,277;0,777;0,153;0,244;0,197;0,805;0,175;0,770;0,668;0,940;0,813;0,886}
gen = 0004,avg = 250,147,best = 277,400,chrom = {0,742;0,200;0,541;0,543;0,229;0,025;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,544;0,378;0,440;0,152;0,366;0,836;0,617;0,050;0,484;0,915;0,221;0,282;0,081;0,585;0,316;0,813;0,277;0,777;0,153;0,244;0,197;0,805;0,175;0,770;0,668;0,940;0,813;0,886}
gen = 0005,avg = 270,573,best = 277,400,chrom = {0,742;0,200;0,541;0,543;0,229;0,025;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,544;0,378;0,440;0,152;0,366;0,836;0,617;0,050;0,484;0,915;0,221;0,282;0,081;0,585;0,316;0,813;0,277;0,777;0,153;0,244;0,197;0,805;0,175;0,770;0,668;0,940;0,813;0,886}
gen = 0006,avg = 280,347,best = 294,000,chrom = {0,742;0,200;0,541;0,543;0,229;0,119;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,865;0,378;0,440;0,152;0,366;0,836;0,617;0,435;0,556;0,293;0,550;0,013;0,636;0,262;0,311;0,233;0,881;0,083;0,262;0,688;0,621;0,946;0,685;0,592;0,101;0,191;0,312;0,080}
gen = 0007,avg = 297,853,best = 368,000,chrom = {0,742;0,200;0,541;0,543;0,229;0,025;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,544;0,378;0,440;0,152;0,366;0,836;0,617;0,050;0,484;0,915;0,221;0,282;0,081;0,585;0,316;0,233;0,881;0,083;0,262;0,688;0,621;0,946;0,685;0,592;0,101;0,191;0,137;0,080}
gen = 0008,avg = 311,373,best = 368,000,chrom = {0,742;0,200;0,541;0,543;0,229;0,025;0,863;0,504;0,990;0,104;0,508;0,418;0,611;0,500;0,607;0,497;0,048;0,769;0,974;0,802;0,544;0,378;0,440;0,152;0,366;0,836;0,617;0,050;0,484;0,915;0,221;0,282;0,081;0,585;0,316;0,233;0,881;0,083;0,262;0,688;0,621;0,946;0,685;0,592;0,101;0,191;0,137;0,080}
