Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 4
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384190576623

gen = -001,avg = 68,400,best = 68,400,chrom = {0,713;0,420;0,437;0,132;0,023;0,553;0,714;0,776;0,832;0,978;0,172;0,326;0,748;0,847;0,539;0,045;0,031;0,562;0,315;0,239;0,892;0,586;0,965;0,047;0,529;0,872;0,497;0,006;0,295;0,955;0,851;0,940;0,885;0,213;0,426;0,769;0,939;0,715;0,560;0,821;0,241;0,376;0,992;0,102;0,541;0,842;0,170;0,768}
gen = 0000,avg = 52,840,best = 167,600,chrom = {0,792;0,905;0,784;0,664;0,526;0,029;0,553;0,467;0,992;0,691;0,294;0,423;0,637;0,334;0,108;0,217;0,720;0,707;0,355;0,083;0,621;0,008;0,393;0,956;0,568;0,110;0,762;0,042;0,750;0,520;0,420;0,521;0,465;0,419;0,737;0,509;0,750;0,315;0,762;0,540;0,970;0,380;0,680;0,043;0,916;0,479;0,501;0,247}
gen = 0001,avg = 140,800,best = 167,600,chrom = {0,792;0,905;0,784;0,664;0,526;0,029;0,553;0,467;0,992;0,691;0,294;0,423;0,637;0,334;0,108;0,217;0,720;0,707;0,355;0,083;0,621;0,008;0,393;0,956;0,568;0,110;0,762;0,042;0,750;0,520;0,420;0,521;0,465;0,419;0,737;0,509;0,750;0,315;0,762;0,540;0,970;0,380;0,680;0,043;0,916;0,479;0,501;0,247}
gen = 0002,avg = 184,360,best = 234,000,chrom = {0,792;0,905;0,784;0,664;0,526;0,029;0,553;0,751;0,992;0,691;0,294;0,423;0,637;0,334;0,440;0,046;0,994;0,200;0,962;0,993;0,273;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
gen = 0003,avg = 213,947,best = 252,000,chrom = {0,446;0,275;0,784;0,664;0,526;0,029;0,553;0,751;0,992;0,691;0,294;0,423;0,637;0,334;0,440;0,046;0,994;0,200;0,962;0,993;0,273;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
gen = 0004,avg = 249,013,best = 283,400,chrom = {0,446;0,275;0,822;0,168;0,526;0,029;0,646;0,751;0,992;0,691;0,294;0,423;0,637;0,165;0,440;0,046;0,994;0,200;0,962;0,993;0,273;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
gen = 0005,avg = 266,787,best = 283,400,chrom = {0,446;0,275;0,822;0,168;0,526;0,029;0,646;0,751;0,992;0,691;0,294;0,423;0,637;0,165;0,440;0,046;0,994;0,200;0,962;0,993;0,273;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
gen = 0006,avg = 280,800,best = 326,600,chrom = {0,446;0,275;0,822;0,168;0,526;0,029;0,646;0,751;0,992;0,691;0,294;0,423;0,637;0,165;0,440;0,155;0,341;0,938;0,962;0,993;0,577;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,131;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,577}
gen = 0007,avg = 303,973,best = 328,400,chrom = {0,446;0,275;0,822;0,168;0,526;0,029;0,646;0,751;0,992;0,691;0,294;0,423;0,637;0,165;0,440;0,155;0,341;0,938;0,962;0,993;0,577;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
gen = 0008,avg = 325,173,best = 335,800,chrom = {0,446;0,275;0,822;0,168;0,526;0,029;0,646;0,751;0,992;0,691;0,294;0,423;0,637;0,165;0,440;0,155;0,341;0,938;0,962;0,993;0,577;0,152;0,156;0,058;0,664;0,017;0,645;0,957;0,400;0,684;0,721;0,594;0,653;0,934;0,056;0,520;0,064;0,313;0,156;0,459;0,140;0,817;0,184;0,580;0,487;0,197;0,639;0,319}
