standardDeviation,noOfPeaks,EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
183.43256573694734,1,3809.222222222222,5040.666666666667,29.333333333333332,24.0,3.0,2.0,396.22222222222223
145.64219855522643,0,4034.5,5045.6,44.7,24.0,4.0,2.0,395.6
210.74072772244963,1,4503.111111111111,5045.111111111111,57.333333333333336,24.0,5.0,2.0,395.22222222222223
246.32409545150068,0,4972.8,5045.6,62.9,24.0,6.0,2.0,397.4
245.90016266769732,0,5475.1,5048.0,85.5,24.0,7.0,2.0,394.1
271.9169726221591,0,5932.4,5048.0,98.4,24.0,8.0,2.0,395.4
236.7349405955222,1,6512.111111111111,5045.333333333333,115.77777777777777,24.0,9.0,2.0,396.0
277.84977955722763,2,5839.5,5045.5,112.25,25.0,10.0,2.0,394.0
126.44223977769454,0,2920.4,5050.0,12.9,25.0,1.0,2.0,394.3
112.95822236561622,0,3110.8,5050.0,17.3,25.0,2.0,2.0,393.8
134.12183515992714,1,3246.3333333333335,5050.0,24.0,25.0,3.0,2.0,394.77777777777777
182.3952027877926,0,3763.7,5050.0,38.4,25.0,4.0,2.0,394.6
134.29255377719198,0,3990.1,5049.7,47.1,25.0,5.0,2.0,394.4
198.33479613528405,1,4421.555555555556,5047.222222222223,54.888888888888886,25.0,6.0,2.0,394.44444444444446
232.86124489704164,2,4888.875,5050.0,66.25,25.0,7.0,2.0,394.875
238.54393699388632,1,5274.111111111111,5050.0,79.66666666666667,25.0,8.0,2.0,396.0
255.4296100969614,3,5694.0,5050.0,98.28571428571429,25.0,9.0,2.0,396.57142857142856
189.9439061933812,2,5947.25,5052.0,101.5,26.0,10.0,2.0,394.25
110.08795585663017,1,2989.5555555555557,5052.0,12.666666666666666,26.0,1.0,2.0,396.0
105.13819477240419,0,3202.4,5051.9,19.5,26.0,2.0,2.0,395.6
150.01514326852654,1,3450.8888888888887,5052.0,25.555555555555557,26.0,3.0,2.0,395.0
171.52437144615922,0,3705.7,5052.0,33.7,26.0,4.0,2.0,395.8
194.29935666388607,0,4015.6,5052.0,43.0,26.0,5.0,2.0,394.3
173.8888533901277,1,4242.666666666667,5052.0,56.0,26.0,6.0,2.0,395.55555555555554
216.30659539153342,1,4663.111111111111,5052.0,72.0,26.0,7.0,2.0,394.22222222222223
223.23180216985213,2,5105.25,5052.0,78.0,26.0,8.0,2.0,396.125
223.2491272984201,1,5614.222222222223,5052.0,92.0,26.0,9.0,2.0,395.22222222222223
218.58856328728638,5,6449.8,5054.0,123.2,27.0,10.0,2.0,394.0
131.10163995923162,0,3015.4,5054.0,12.2,27.0,1.0,2.0,393.4
138.89236840085923,0,3282.1,5054.0,17.3,27.0,2.0,2.0,395.3
164.33780325977014,1,3560.4444444444443,5054.0,22.444444444444443,27.0,3.0,2.0,395.55555555555554
117.91352763784145,0,3886.0,5054.0,37.2,27.0,4.0,2.0,395.3
186.90789175420068,0,4180.8,5053.9,46.8,27.0,5.0,2.0,395.2
204.1825913545151,3,4410.428571428572,5054.0,52.142857142857146,27.0,6.0,2.0,395.42857142857144
201.0904258660765,2,4645.875,5054.0,61.75,27.0,7.0,2.0,395.25
249.54791123149076,0,5222.8,5054.0,75.6,27.0,8.0,2.0,396.1
253.57919867370825,0,5430.7,5054.0,82.5,27.0,9.0,2.0,395.0
228.17670646891193,2,5953.125,5056.0,100.375,28.0,10.0,2.0,394.625
128.72892372139657,1,3051.4444444444443,5056.0,12.0,28.0,1.0,2.0,394.55555555555554
129.18548250050736,1,3262.0,5056.0,16.0,28.0,2.0,2.0,395.55555555555554
167.7891832032089,0,3632.7,5056.0,26.5,28.0,3.0,2.0,394.5
170.41085462786694,2,3901.875,5056.0,37.25,28.0,4.0,2.0,394.375
204.2128519189938,1,4329.333333333333,5056.0,46.22222222222222,28.0,5.0,2.0,395.0
204.0281994549761,1,4561.777777777777,5056.0,55.888888888888886,28.0,6.0,2.0,396.1111111111111
216.94500640132082,1,4746.555555555556,5056.0,59.55555555555556,28.0,7.0,2.0,395.8888888888889
197.02478380168003,1,5347.111111111111,5056.0,81.22222222222223,28.0,8.0,2.0,396.44444444444446
241.08149185345133,3,5582.0,5056.0,89.28571428571429,28.0,9.0,2.0,395.14285714285717
282.92666894444574,2,5912.0,5058.0,106.5,29.0,10.0,2.0,394.375
115.85944070294833,0,3162.3,5058.0,11.4,29.0,1.0,2.0,396.0
134.95421445808947,0,3385.4,5058.0,17.0,29.0,2.0,2.0,394.1
141.68500273494016,0,3746.6,5058.0,27.1,29.0,3.0,2.0,395.3
172.43610410815944,0,3910.7,5058.0,31.1,29.0,4.0,2.0,396.8
181.11167135223505,2,4207.25,5058.0,41.0,29.0,5.0,2.0,394.5
187.50516659548344,2,4265.25,5058.0,41.375,29.0,6.0,2.0,395.5
193.89866259988668,1,4789.555555555556,5058.0,62.666666666666664,29.0,7.0,2.0,394.55555555555554
220.49317449753406,0,5327.6,5055.4,78.0,29.0,8.0,2.0,394.3
194.56937066249662,0,5334.4,5058.0,76.3,29.0,9.0,2.0,395.2
131.3280690804333,1,3564.222222222222,5002.888888888889,52.0,2.0,1.0,2.0,396.22222222222223
256.2323164630098,4,5638.0,5003.333333333333,129.0,2.0,2.0,2.0,396.5
444.54998312900653,6,9530.25,5010.25,232.75,2.0,3.0,2.0,396.0
647.9251972446277,3,14627.285714285714,5003.428571428572,378.7142857142857,2.0,4.0,2.0,396.85714285714283
657.3303488353478,6,17105.75,5003.75,438.5,2.0,5.0,2.0,394.5
1161.7766830266864,3,23549.285714285714,5005.428571428572,616.0,2.0,6.0,2.0,394.2857142857143
1281.5852163109041,1,28791.666666666668,5002.555555555556,735.3333333333334,2.0,7.0,2.0,395.22222222222223
1481.2447186966326,4,33838.5,5010.833333333333,889.1666666666666,2.0,8.0,2.0,395.3333333333333
1638.810982847015,2,38738.25,5007.375,1009.125,2.0,9.0,2.0,395.875
290.11158952203203,2,6105.375,5060.0,102.0,30.0,10.0,2.0,396.25
80.80105197334994,0,3204.7,5060.0,10.9,30.0,1.0,2.0,394.3
115.60736018262446,1,3513.777777777778,5060.0,19.0,30.0,2.0,2.0,395.22222222222223
160.01188227483544,1,3602.5555555555557,5060.0,20.88888888888889,30.0,3.0,2.0,395.1111111111111
196.5640862416123,0,4040.4,5060.0,31.0,30.0,4.0,2.0,396.5
150.18723008842215,3,4136.285714285715,5060.0,36.285714285714285,30.0,5.0,2.0,396.2857142857143
190.74212958861503,0,4546.8,5060.0,49.7,30.0,6.0,2.0,394.9
198.7784177796976,2,4910.125,5060.0,60.25,30.0,7.0,2.0,395.5
228.48085258944567,2,4997.5,5060.0,62.5,30.0,8.0,2.0,395.25
261.952544943677,1,5581.444444444444,5060.0,79.11111111111111,30.0,9.0,2.0,395.44444444444446
170.548787415475,1,3444.6666666666665,5005.333333333333,45.666666666666664,3.0,1.0,2.0,395.44444444444446
181.18412596030592,6,5249.75,5006.0,114.0,3.0,2.0,2.0,397.0
385.07613877395886,3,7810.285714285715,5005.285714285715,193.57142857142858,3.0,3.0,2.0,397.2857142857143
497.1262415121535,2,10752.0,5005.625,264.125,3.0,4.0,2.0,395.375
552.964049464339,0,13701.4,5007.9,339.3,3.0,5.0,2.0,395.5
624.5332337033794,5,17143.8,5004.8,394.8,3.0,6.0,2.0,395.8
874.0297001055894,4,20085.5,5010.833333333333,512.0,3.0,7.0,2.0,394.8333333333333
816.508266951413,2,23105.5,5009.125,551.5,3.0,8.0,2.0,395.375
1268.5497745899627,3,28830.428571428572,5004.857142857143,703.0,3.0,9.0,2.0,395.7142857142857
159.10311897991127,1,3324.5555555555557,5007.111111111111,39.333333333333336,4.0,1.0,2.0,395.55555555555554
224.37821492589993,4,4601.5,5006.666666666667,85.33333333333333,4.0,2.0,2.0,396.5
307.9523772706856,4,6474.0,5007.333333333333,150.16666666666666,4.0,3.0,2.0,395.8333333333333
536.5926513374812,3,11417.57142857143,5013.142857142857,235.85714285714286,4.0,4.0,2.0,397.57142857142856
566.4283797401044,2,12003.875,5007.875,277.5,4.0,5.0,2.0,395.625
647.8038302365429,1,14168.444444444445,5006.222222222223,344.77777777777777,4.0,6.0,2.0,392.8888888888889
829.960879333773,3,18294.714285714286,5011.285714285715,399.14285714285717,4.0,7.0,2.0,396.14285714285717
1056.992223244807,0,22590.2,5007.5,491.4,4.0,8.0,2.0,395.8
560.0901155171371,2,24566.25,5008.0,511.5,4.0,9.0,2.0,393.75
142.0332355471775,0,3649.6,5010.0,37.7,5.0,1.0,2.0,397.5
201.46017989079792,3,4856.714285714285,5010.0,76.71428571428571,5.0,2.0,2.0,395.2857142857143
280.0197135917398,5,5821.6,5010.0,113.4,5.0,3.0,2.0,394.6
365.6445804106407,3,8223.42857142857,5028.285714285715,188.28571428571428,5.0,4.0,2.0,395.2857142857143
463.4226263490432,3,9774.57142857143,5008.428571428572,238.57142857142858,5.0,5.0,2.0,395.42857142857144
590.8770317643653,4,12258.0,5010.0,300.3333333333333,5.0,6.0,2.0,396.1666666666667
648.3630860544305,1,13257.555555555555,5013.111111111111,311.8888888888889,5.0,7.0,2.0,395.44444444444446
641.2736467374907,0,16355.9,5013.1,403.1,5.0,8.0,2.0,396.6
867.9755945031296,3,18590.714285714286,5010.0,440.42857142857144,5.0,9.0,2.0,396.14285714285717
133.25543140900487,0,3221.7,5015.6,28.6,6.0,1.0,2.0,395.0
202.98185301415796,3,4567.285714285715,5010.285714285715,71.28571428571429,6.0,2.0,2.0,395.2857142857143
254.05793059608555,1,5795.111111111111,5011.888888888889,114.11111111111111,6.0,3.0,2.0,396.44444444444446
334.12457912431404,2,7011.375,5016.25,155.375,6.0,4.0,2.0,396.25
432.77231489919717,1,8830.888888888889,5021.444444444444,204.77777777777777,6.0,5.0,2.0,395.77777777777777
451.04768040640664,0,10635.3,5020.7,255.9,6.0,6.0,2.0,396.0
110.67651060636126,0,3275.9,5014.0,27.1,7.0,1.0,2.0,397.3
166.5119281679911,4,4208.333333333333,5012.833333333333,56.833333333333336,7.0,2.0,2.0,396.0
248.1367299185952,3,5067.142857142857,5013.0,99.42857142857143,7.0,3.0,2.0,396.0
316.85525086386053,2,7109.0,5014.0,155.75,7.0,4.0,2.0,396.375
253.47425904813292,0,8161.0,5012.6,194.1,7.0,5.0,2.0,396.3
276.33378367474364,0,9369.8,5012.6,222.2,7.0,6.0,2.0,394.7
394.36086266261265,0,11069.9,5011.9,255.9,7.0,7.0,2.0,395.0
110.62644349340714,0,3181.3,5013.6,20.7,8.0,1.0,2.0,395.7
170.61242627663438,0,4036.0,5015.2,59.3,8.0,2.0,2.0,396.2
212.9779551385542,2,4892.125,5016.0,83.75,8.0,3.0,2.0,394.75
292.8771073334343,2,6222.5,5013.25,136.0,8.0,4.0,2.0,395.375
323.6685949779496,2,7058.125,5016.0,157.375,8.0,5.0,2.0,395.0
425.7198116422248,1,8557.444444444445,5015.111111111111,199.11111111111111,8.0,6.0,2.0,393.77777777777777
414.94751174094296,2,10160.25,5014.0,232.375,8.0,7.0,2.0,394.75
418.32457494151595,0,11180.5,5016.0,254.4,8.0,8.0,2.0,394.3
143.6537503861281,0,3236.0,5018.0,23.6,9.0,1.0,2.0,394.9
182.04747718827988,1,3862.777777777778,5018.0,53.44444444444444,9.0,2.0,2.0,396.6666666666667
202.77086746216287,1,4845.555555555556,5017.0,77.88888888888889,9.0,3.0,2.0,395.0
272.613479811619,2,5843.125,5017.75,122.25,9.0,4.0,2.0,393.875
286.02314591654994,0,6676.6,5023.5,143.1,9.0,5.0,2.0,395.8
386.1691460681446,2,7809.875,5014.625,179.625,9.0,6.0,2.0,394.625
427.7876165785531,3,8693.57142857143,5018.0,208.57142857142858,9.0,7.0,2.0,395.7142857142857
397.5299862903426,0,9899.9,5020.9,227.5,9.0,8.0,2.0,394.9
518.279162228234,0,11710.9,5015.3,270.6,9.0,9.0,2.0,394.8
