standardDeviation,noOfPeaks,EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
31.22398917499172,2,792.25,5000.0,8.125,22.0,10.0,2.0,395.875
22.025238048909053,1,622.6666666666666,5000.0,0.7777777777777778,22.0,1.0,2.0,396.55555555555554
27.19386277893426,1,672.7777777777778,5000.0,3.3333333333333335,22.0,2.0,2.0,396.8888888888889
25.18425924223794,1,679.5555555555555,5000.0,3.7777777777777777,22.0,3.0,2.0,396.77777777777777
26.343583184525222,2,681.625,5000.0,5.125,22.0,4.0,2.0,396.5
30.14327925011838,1,717.2222222222222,5000.0,4.666666666666667,22.0,5.0,2.0,396.6666666666667
31.635681224380363,3,752.5714285714286,5000.0,6.571428571428571,22.0,6.0,2.0,395.85714285714283
31.811947441173732,2,765.0,5000.0,8.0,22.0,7.0,2.0,397.25
27.16615541441225,4,778.0,5000.0,7.5,22.0,8.0,2.0,397.3333333333333
40.444529914439606,5,868.8,5000.0,16.4,22.0,9.0,2.0,396.6
49.93955530111846,3,1103.5714285714287,5000.0,15.571428571428571,23.0,10.0,2.0,396.14285714285717
19.909672567081437,1,649.7777777777778,5000.0,1.1111111111111112,23.0,1.0,2.0,395.1111111111111
29.18057869267685,1,796.2222222222222,5000.0,3.4444444444444446,23.0,2.0,2.0,396.6666666666667
26.263620804789614,1,688.0,5000.0,4.0,23.0,3.0,2.0,396.22222222222223
28.567442402709045,1,700.8888888888889,5000.0,4.666666666666667,23.0,4.0,2.0,396.8888888888889
33.8399594731267,3,724.0,5000.0,7.285714285714286,23.0,5.0,2.0,397.7142857142857
44.7225823829528,2,939.875,5000.0,10.375,23.0,6.0,2.0,397.375
27.14962321683906,3,779.4285714285714,5000.0,8.428571428571429,23.0,7.0,2.0,395.85714285714283
35.64056677439347,4,812.5,5000.0,11.166666666666666,23.0,8.0,2.0,395.8333333333333
37.43438704364389,4,845.0,5000.0,10.0,23.0,9.0,2.0,397.5
39.0184251348001,2,813.75,5000.0,13.0,24.0,10.0,2.0,396.375
15.652081469280297,1,664.1111111111111,5000.0,1.0,24.0,1.0,2.0,396.3333333333333
22.34300509204637,1,671.1111111111111,5000.0,2.7777777777777777,24.0,2.0,2.0,395.77777777777777
33.814672832447044,1,833.8888888888889,5000.0,4.111111111111111,24.0,3.0,2.0,395.55555555555554
32.2933332903248,2,724.875,5000.0,5.625,24.0,4.0,2.0,396.375
31.31382371342656,4,718.6666666666666,5000.0,5.5,24.0,5.0,2.0,396.1666666666667
26.991850621993297,5,711.8,5000.0,2.8,24.0,6.0,2.0,395.6
23.943348776169216,1,973.7777777777778,5000.0,9.0,24.0,7.0,2.0,396.3333333333333
43.110323589599744,2,949.5,5000.0,7.75,24.0,8.0,2.0,395.375
37.23536252304014,4,799.8333333333334,5000.0,6.833333333333333,24.0,9.0,2.0,397.0
37.027017163147235,4,811.0,5000.0,11.166666666666666,25.0,10.0,2.0,396.1666666666667
30.491545959495067,2,686.625,5000.0,1.25,25.0,1.0,2.0,396.125
29.646060259145546,1,679.3333333333334,5000.0,1.3333333333333333,25.0,2.0,2.0,396.1111111111111
26.477570288738004,1,709.2222222222222,5000.0,4.111111111111111,25.0,3.0,2.0,395.55555555555554
30.27223419679007,3,696.1428571428571,5000.0,3.2857142857142856,25.0,4.0,2.0,396.2857142857143
40.985811382646524,3,906.1428571428571,5000.0,6.285714285714286,25.0,5.0,2.0,396.42857142857144
31.14875435646157,3,927.5714285714286,5000.0,8.428571428571429,25.0,6.0,2.0,395.7142857142857
37.876342008575975,1,763.2222222222222,5000.0,5.777777777777778,25.0,7.0,2.0,397.3333333333333
51.25853587452533,2,1040.25,5000.0,9.75,25.0,8.0,2.0,396.25
41.01047884382722,2,831.125,5000.0,11.375,25.0,9.0,2.0,395.5
23.8130473583243,3,841.7142857142857,5000.0,10.857142857142858,26.0,10.0,2.0,395.7142857142857
29.181847900939726,1,672.4444444444445,5000.0,0.6666666666666666,26.0,1.0,2.0,396.44444444444446
36.32398792486078,1,825.8888888888889,5000.0,2.4444444444444446,26.0,2.0,2.0,397.0
33.98619167382242,3,688.2857142857143,5000.0,2.4285714285714284,26.0,3.0,2.0,395.2857142857143
40.40474241814373,1,898.1111111111111,5000.0,4.555555555555555,26.0,4.0,2.0,395.0
27.692758780751493,1,741.6666666666666,5000.0,4.0,26.0,5.0,2.0,396.8888888888889
27.77785763877409,2,765.875,5000.0,5.0,26.0,6.0,2.0,395.375
20.904171234468972,2,771.375,5000.0,7.75,26.0,7.0,2.0,395.75
37.38601724862232,3,854.0,5000.0,10.142857142857142,26.0,8.0,2.0,397.85714285714283
26.612966764342527,2,803.5,5000.0,10.75,26.0,9.0,2.0,395.5
41.69513610722478,2,844.625,5000.0,10.375,27.0,10.0,2.0,394.875
30.53878327554353,1,684.7777777777778,5000.0,1.2222222222222223,27.0,1.0,2.0,396.8888888888889
16.678514307520707,1,696.2222222222222,5000.0,2.0,27.0,2.0,2.0,395.22222222222223
33.38275248186264,3,711.8571428571429,5000.0,4.0,27.0,3.0,2.0,396.85714285714283
31.676296423383224,3,719.4285714285714,5000.0,4.571428571428571,27.0,4.0,2.0,396.14285714285717
31.822851499371023,3,728.1428571428571,5000.0,3.142857142857143,27.0,5.0,2.0,397.0
34.49615014751646,2,756.625,5000.0,3.875,27.0,6.0,2.0,397.5
27.803978573035117,3,781.2857142857143,5000.0,4.285714285714286,27.0,7.0,2.0,397.57142857142856
34.0647642479044,3,784.8571428571429,5000.0,8.714285714285714,27.0,8.0,2.0,395.57142857142856
39.995833116296836,4,847.0,5000.0,11.333333333333334,27.0,9.0,2.0,395.3333333333333
29.19812686192212,3,841.4285714285714,5000.0,8.142857142857142,28.0,10.0,2.0,396.14285714285717
33.428795596012726,2,681.625,5000.0,0.625,28.0,1.0,2.0,396.875
24.03643068344383,2,854.5,5000.0,3.5,28.0,2.0,2.0,396.375
33.7717428073367,3,732.4285714285714,5000.0,3.4285714285714284,28.0,3.0,2.0,396.2857142857143
38.77962577178898,2,779.875,5000.0,5.625,28.0,4.0,2.0,395.75
34.66987164671943,2,740.5,5000.0,4.625,28.0,5.0,2.0,395.125
26.507357469200887,5,753.4,5000.0,3.6,28.0,6.0,2.0,395.8
35.37733109712427,4,879.3333333333334,5000.0,15.833333333333334,28.0,7.0,2.0,395.8333333333333
35.95007876577333,3,814.8571428571429,5000.0,8.428571428571429,28.0,8.0,2.0,394.42857142857144
42.05780991682757,2,865.125,5000.0,9.75,28.0,9.0,2.0,395.5
37.73776475745336,4,842.8333333333334,5000.0,7.0,29.0,10.0,2.0,395.8333333333333
32.58152168876641,1,698.0,5000.0,0.8888888888888888,29.0,1.0,2.0,395.22222222222223
13.019216566291536,2,711.0,5000.0,2.125,29.0,2.0,2.0,396.375
40.33746535308225,1,903.0,5000.0,4.111111111111111,29.0,3.0,2.0,396.1111111111111
29.09940738578849,3,742.7142857142857,5000.0,4.0,29.0,4.0,2.0,396.85714285714283
35.5886998295183,4,752.3333333333334,5000.0,8.833333333333334,29.0,5.0,2.0,395.8333333333333
35.73141999697185,2,784.375,5000.0,4.625,29.0,6.0,2.0,397.25
40.43272876712077,4,810.1666666666666,5000.0,5.166666666666667,29.0,7.0,2.0,395.6666666666667
35.25421074141357,2,832.125,5000.0,7.625,29.0,8.0,2.0,396.5
14.70110366535764,3,811.1428571428571,5000.0,6.714285714285714,29.0,9.0,2.0,396.14285714285717
32.29990635616896,1,683.7777777777778,5000.0,19.77777777777778,2.0,1.0,2.0,398.0
40.277101409599766,3,854.5714285714286,5000.0,39.0,2.0,2.0,2.0,399.0
48.406966182565085,2,1052.625,5000.0,55.0,2.0,3.0,2.0,399.125
52.94861240443941,4,1239.6666666666667,5000.0,84.5,2.0,4.0,2.0,398.6666666666667
53.424339022584086,5,1640.8,5000.0,111.6,2.0,5.0,2.0,401.6
71.74356339692703,4,1625.8333333333333,5000.0,125.83333333333333,2.0,6.0,2.0,400.5
88.06638121326435,2,1834.75,5000.0,148.125,2.0,7.0,2.0,401.875
86.51139937732034,1,1981.6666666666667,5000.0,166.88888888888889,2.0,8.0,2.0,400.44444444444446
108.8425071285327,1,2965.5555555555557,5000.0,170.66666666666666,2.0,9.0,2.0,400.55555555555554
41.767089866524906,3,866.7142857142857,5000.0,7.571428571428571,30.0,10.0,2.0,398.2857142857143
28.768605337437275,3,760.7142857142857,5000.0,2.4285714285714284,30.0,1.0,2.0,398.2857142857143
38.317387987990806,1,882.6666666666666,5000.0,2.111111111111111,30.0,2.0,2.0,396.55555555555554
23.048522186899532,2,743.375,5000.0,2.25,30.0,3.0,2.0,395.625
29.396816826081235,1,774.2222222222222,5000.0,3.7777777777777777,30.0,4.0,2.0,396.0
34.07345007480164,4,774.0,5000.0,7.666666666666667,30.0,5.0,2.0,395.0
39.39205979635997,2,985.375,5000.0,3.625,30.0,6.0,2.0,396.0
42.476884470094014,3,864.0,5000.0,11.0,30.0,7.0,2.0,397.2857142857143
39.33649704790705,5,856.8,5000.0,6.0,30.0,8.0,2.0,394.4
19.62039754948915,5,827.2,5000.0,4.0,30.0,9.0,2.0,395.2
29.241429932371567,3,622.2857142857143,5000.0,13.0,3.0,1.0,2.0,399.57142857142856
31.20496755325985,2,741.0,5000.0,26.375,3.0,2.0,2.0,399.375
37.56300829056073,3,824.8571428571429,5000.0,37.714285714285715,3.0,3.0,2.0,398.7142857142857
48.52224400484077,3,1076.142857142857,5000.0,60.0,3.0,4.0,2.0,400.14285714285717
46.67142832849903,1,1138.3333333333333,5000.0,67.22222222222223,3.0,5.0,2.0,401.0
46.71991010265324,2,1245.5,5000.0,83.125,3.0,6.0,2.0,399.875
61.3378621516379,4,1408.0,5000.0,100.83333333333333,3.0,7.0,2.0,399.1666666666667
66.07713295838433,2,1520.25,5000.0,115.125,3.0,8.0,2.0,401.375
78.63275001549927,2,1650.875,5000.0,128.875,3.0,9.0,2.0,400.25
48.8978527135906,2,1444.5,5000.0,102.5,4.0,10.0,2.0,398.625
19.73591074259068,1,575.2222222222222,5000.0,9.666666666666666,4.0,1.0,2.0,398.3333333333333
31.85808374651558,2,694.75,5000.0,19.875,4.0,2.0,2.0,398.5
34.80558247506528,3,816.0,5000.0,26.857142857142858,4.0,3.0,2.0,400.42857142857144
44.67537228595738,4,972.6666666666666,5000.0,42.5,4.0,4.0,2.0,399.3333333333333
47.55785949766873,2,1017.5,5000.0,52.25,4.0,5.0,2.0,399.125
51.669720339866366,5,1138.8,5000.0,66.4,4.0,6.0,2.0,400.4
60.448195796069875,2,1222.625,5000.0,68.875,4.0,7.0,2.0,398.875
50.94712332408965,2,1359.125,5000.0,82.625,4.0,8.0,2.0,399.75
44.107113938683405,2,1419.25,5000.0,91.5,4.0,9.0,2.0,399.25
22.661764175711376,1,596.0,5000.0,7.777777777777778,5.0,1.0,2.0,399.8888888888889
28.364766877236978,5,752.2,5000.0,19.2,5.0,2.0,2.0,400.8
37.63404027810888,1,765.1111111111111,5000.0,21.0,5.0,3.0,2.0,399.22222222222223
37.543987806414,3,857.1428571428571,5000.0,30.285714285714285,5.0,4.0,2.0,399.42857142857144
35.54014688793965,3,908.4285714285714,5000.0,45.142857142857146,5.0,5.0,2.0,400.42857142857144
41.336273416939754,2,959.75,5000.0,45.625,5.0,6.0,2.0,400.0
42.93902653763823,5,1016.8,5000.0,52.8,5.0,7.0,2.0,398.6
25.643895472412144,2,1111.875,5000.0,62.625,5.0,8.0,2.0,399.625
57.452376018786914,3,1167.7142857142858,5000.0,73.57142857142857,5.0,9.0,2.0,398.2857142857143
24.315632831575655,2,563.0,5000.0,5.625,6.0,1.0,2.0,400.0
16.196326362923198,1,660.1111111111111,5000.0,14.11111111111111,6.0,2.0,2.0,399.0
31.954056524877426,1,726.7777777777778,5000.0,20.555555555555557,6.0,3.0,2.0,398.1111111111111
35.17884336370602,3,762.8571428571429,5000.0,24.857142857142858,6.0,4.0,2.0,400.7142857142857
29.80347150216308,1,847.4444444444445,5000.0,33.111111111111114,6.0,5.0,2.0,399.0
40.54109331176924,1,1121.4444444444443,5000.0,31.333333333333332,6.0,6.0,2.0,399.0
23.878292223401843,1,576.2222222222222,5000.0,4.888888888888889,7.0,1.0,2.0,398.6666666666667
31.599535000453695,3,663.4285714285714,5000.0,11.857142857142858,7.0,2.0,2.0,400.0
29.053560453066677,2,689.125,5000.0,15.5,7.0,3.0,2.0,396.75
27.666443551086076,1,740.8888888888889,5000.0,20.0,7.0,4.0,2.0,398.8888888888889
35.73599340286759,3,814.7142857142857,5000.0,25.285714285714285,7.0,5.0,2.0,398.42857142857144
36.788014688093156,1,853.4444444444445,5000.0,34.22222222222222,7.0,6.0,2.0,398.8888888888889
42.348409121265,3,859.4285714285714,5000.0,34.857142857142854,7.0,7.0,2.0,398.57142857142856
26.60826939130014,2,574.0,5000.0,5.125,8.0,1.0,2.0,398.75
25.18928343562,2,626.5,5000.0,8.875,8.0,2.0,2.0,399.125
28.615371851032084,1,677.2222222222222,5000.0,11.777777777777779,8.0,3.0,2.0,398.0
32.457424035188005,2,708.625,5000.0,17.5,8.0,4.0,2.0,399.5
37.77352917285913,1,782.2222222222222,5000.0,24.22222222222222,8.0,5.0,2.0,398.3333333333333
39.794589770470054,2,810.125,5000.0,25.125,8.0,6.0,2.0,399.5
28.58175408659634,4,881.5,5000.0,34.0,8.0,7.0,2.0,396.8333333333333
40.367065783878814,2,1182.0,5000.0,31.375,8.0,8.0,2.0,397.875
18.39350395260025,1,595.1111111111111,5000.0,4.777777777777778,9.0,1.0,2.0,399.0
24.9596549455316,2,605.375,5000.0,7.25,9.0,2.0,2.0,398.25
17.858238061652855,4,623.5,5000.0,11.166666666666666,9.0,3.0,2.0,398.8333333333333
34.856625984165476,2,868.625,5000.0,12.125,9.0,4.0,2.0,397.125
23.958297101421877,1,731.6666666666666,5000.0,19.555555555555557,9.0,5.0,2.0,398.77777777777777
33.97793401606401,2,808.5,5000.0,24.625,9.0,6.0,2.0,397.75
36.93046675849088,2,805.875,5000.0,22.5,9.0,7.0,2.0,398.75
29.230762904857617,2,833.25,5000.0,31.0,9.0,8.0,2.0,399.5
36.41161292164294,4,882.1666666666666,5000.0,38.0,9.0,9.0,2.0,398.0
