standardDeviation,noOfPeaks,EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
33.85262175962151,1,1787.6666666666667,5000.0,18.11111111111111,12.0,5.0,2.0,394.8888888888889
59.28274997370183,1,1810.0,5000.0,21.77777777777778,12.0,6.0,2.0,394.22222222222223
42.62497963505542,1,1808.0,5000.0,26.11111111111111,12.0,7.0,2.0,394.44444444444446
38.64079594303294,1,1824.3333333333333,5000.0,29.0,12.0,8.0,2.0,395.6666666666667
50.95749863039459,1,1820.6666666666667,5000.0,28.22222222222222,12.0,9.0,2.0,395.1111111111111
53.88877434122992,1,1845.6666666666667,5000.0,28.88888888888889,13.0,10.0,2.0,394.77777777777777
21.89875694087579,1,1772.0,5000.0,3.3333333333333335,13.0,1.0,2.0,395.22222222222223
57.10700374335192,1,1791.888888888889,5000.0,7.0,13.0,2.0,2.0,394.1111111111111
55.72950545068364,1,1800.0,5000.0,8.444444444444445,13.0,3.0,2.0,395.6666666666667
37.11543554312081,1,1793.6666666666667,5000.0,12.0,13.0,4.0,2.0,394.0
34.39961240091716,1,1791.6666666666667,5000.0,15.0,13.0,5.0,2.0,394.6666666666667
46.52305946225372,1,1809.2222222222222,5000.0,20.11111111111111,13.0,6.0,2.0,394.77777777777777
44.50717794793205,1,1816.0,5000.0,21.555555555555557,13.0,7.0,2.0,395.1111111111111
46.88704577736153,1,1811.2222222222222,5000.0,23.88888888888889,13.0,8.0,2.0,393.8888888888889
48.33473816604624,1,1843.4444444444443,5000.0,28.11111111111111,13.0,9.0,2.0,395.44444444444446
58.52339407724904,1,1867.888888888889,5000.0,29.0,14.0,10.0,2.0,393.8888888888889
35.46342229660942,1,2261.1111111111113,5000.0,2.5555555555555554,14.0,1.0,2.0,394.77777777777777
36.314810093111674,1,1798.888888888889,5000.0,6.222222222222222,14.0,2.0,2.0,394.44444444444446
18.342421989596804,1,1792.3333333333333,5000.0,8.11111111111111,14.0,3.0,2.0,393.77777777777777
38.14300576631172,1,1820.0,5000.0,10.666666666666666,14.0,4.0,2.0,395.0
27.252364264861342,1,1820.5555555555557,5000.0,13.333333333333334,14.0,5.0,2.0,393.6666666666667
51.549329125928814,1,1844.3333333333333,5000.0,17.11111111111111,14.0,6.0,2.0,395.0
49.58519293120368,1,1846.5555555555557,5000.0,18.22222222222222,14.0,7.0,2.0,394.55555555555554
46.382734122638325,1,1830.4444444444443,5000.0,22.0,14.0,8.0,2.0,394.8888888888889
38.81580434135903,1,1851.3333333333333,5000.0,24.555555555555557,14.0,9.0,2.0,395.0
54.86774221528045,1,1884.5555555555557,5000.0,19.22222222222222,15.0,10.0,2.0,393.77777777777777
26.509723350098646,1,2307.8888888888887,5000.0,2.6666666666666665,15.0,1.0,2.0,394.55555555555554
31.37861188693052,1,2324.777777777778,5000.0,5.444444444444445,15.0,2.0,2.0,396.0
36.88721549082645,1,1828.6666666666667,5000.0,8.777777777777779,15.0,3.0,2.0,394.77777777777777
34.60152173131189,3,1825.142857142857,5000.0,8.714285714285714,15.0,4.0,2.0,395.85714285714283
28.203405800814767,1,1828.111111111111,5000.0,12.0,15.0,5.0,2.0,395.22222222222223
