Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 3
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384163182747

gen = -001,avg = 0,200,best = 0,200,chrom = {0,912;0,223;0,391;0,112;0,977;0,818;0,183;0,995;0,150;0,238;0,911;0,453;0,063;0,553;0,798;0,882;0,825;0,117;0,962;0,626;0,193;0,318;0,716;0,566;0,748;0,631;0,685;0,280;0,111;0,623;0,323;0,190;0,620;0,442;0,012;0,273}
gen = 0000,avg = 49,747,best = 297,800,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,265;0,636;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,315;0,343;0,738;0,879;0,029;0,519;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,810;0,017;0,302;0,527;0,425;0,269}
gen = 0001,avg = 118,773,best = 297,800,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,265;0,636;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,315;0,343;0,738;0,879;0,029;0,519;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,810;0,017;0,302;0,527;0,425;0,269}
gen = 0002,avg = 221,027,best = 311,400,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,309;0,954;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,911;0,838;0,738;0,879;0,029;0,137;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,792;0,017;0,302;0,103;0,425;0,269}
gen = 0003,avg = 292,427,best = 334,400,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,265;0,864;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,315;0,343;0,738;0,879;0,029;0,179;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,810;0,017;0,302;0,527;0,629;0,269}
gen = 0004,avg = 313,360,best = 334,400,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,265;0,864;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,315;0,343;0,738;0,879;0,029;0,179;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,810;0,017;0,302;0,527;0,629;0,269}
gen = 0005,avg = 323,080,best = 343,600,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,885;0,265;0,864;0,631;0,061;0,041;0,038;0,173;0,521;0,161;0,503;0,315;0,343;0,738;0,879;0,029;0,179;0,245;0,881;0,231;0,071;0,828;0,695;0,324;0,810;0,017;0,302;0,389;0,629;0,269}
gen = 0006,avg = 333,867,best = 353,800,chrom = {0,941;0,024;0,692;0,341;0,836;0,930;0,885;0,309;0,954;0,631;0,061;0,041;0,871;0,131;0,521;0,633;0,503;0,911;0,838;0,738;0,709;0,029;0,137;0,245;0,608;0,231;0,071;0,828;0,932;0,324;0,792;0,017;0,302;0,103;0,425;0,906}
gen = 0007,avg = 347,253,best = 373,800,chrom = {0,941;0,024;0,692;0,516;0,836;0,980;0,786;0,265;0,864;0,631;0,061;0,041;0,871;0,131;0,521;0,633;0,503;0,911;0,838;0,738;0,879;0,029;0,137;0,245;0,881;0,231;0,071;0,828;0,932;0,324;0,792;0,017;0,302;0,103;0,629;0,269}
gen = 0008,avg = 367,547,best = 392,200,chrom = {0,941;0,024;0,692;0,341;0,836;0,930;0,885;0,309;0,627;0,631;0,061;0,041;0,871;0,131;0,521;0,633;0,503;0,911;0,838;0,738;0,709;0,029;0,179;0,245;0,881;0,231;0,071;0,828;0,695;0,071;0,810;0,017;0,302;0,527;0,425;0,269}
