Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 3
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384181542707

gen = -001,avg = 0,000,best = 0,000,chrom = {0,696;0,752;0,663;0,301;0,692;0,492;0,150;0,944;0,626;0,750;0,139;0,049;0,459;0,960;0,626;0,939;0,251;0,328;0,909;0,629;0,022;0,643;0,303;0,343;0,670;0,671;0,892;0,035;0,119;0,245;0,288;0,077;0,779;0,350;0,987;0,780}
gen = 0000,avg = 97,240,best = 215,000,chrom = {0,457;0,300;0,929;0,765;0,973;0,313;0,617;0,485;0,566;0,443;0,482;0,275;0,420;0,586;0,245;0,477;0,050;0,036;0,341;0,552;0,579;0,913;0,880;0,477;0,291;0,946;0,498;0,223;0,475;0,426;0,089;0,316;0,820;0,572;0,263;0,212}
gen = 0001,avg = 165,933,best = 215,000,chrom = {0,457;0,300;0,929;0,765;0,973;0,313;0,617;0,485;0,566;0,443;0,482;0,275;0,420;0,586;0,245;0,477;0,050;0,036;0,341;0,552;0,579;0,913;0,880;0,477;0,291;0,946;0,498;0,223;0,475;0,426;0,089;0,316;0,820;0,572;0,263;0,212}
gen = 0002,avg = 205,200,best = 231,200,chrom = {0,115;0,672;0,732;0,452;0,592;0,232;0,304;0,831;0,222;0,261;0,200;0,292;0,063;0,420;0,998;0,360;0,206;0,042;0,098;0,811;0,720;0,871;0,488;0,930;0,832;0,472;0,360;0,806;0,886;0,735;0,708;0,961;0,423;0,169;0,900;0,090}
gen = 0003,avg = 229,173,best = 288,600,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,862;0,041;0,076;0,994;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0004,avg = 246,933,best = 288,600,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,862;0,041;0,076;0,994;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0005,avg = 272,920,best = 309,000,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,178;0,041;0,076;0,249;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0006,avg = 280,080,best = 309,000,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,178;0,041;0,076;0,249;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0007,avg = 294,387,best = 309,000,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,178;0,041;0,076;0,249;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0008,avg = 306,693,best = 320,000,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,178;0,041;0,076;0,249;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,264;0,405;0,097;0,258;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
gen = 0009,avg = 315,440,best = 329,600,chrom = {0,884;0,562;0,488;0,214;0,247;0,911;0,975;0,578;0,507;0,178;0,041;0,076;0,249;0,414;0,623;0,217;0,937;0,466;0,342;0,137;0,833;0,493;0,283;0,019;0,469;0,501;0,273;0,097;0,325;0,815;0,245;0,645;0,261;0,128;0,158;0,783}
