Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 3
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384131363954

gen = -001,avg = 3,000,best = 3,000,chrom = {0,627;0,492;0,734;0,609;0,030;0,041;0,229;0,082;0,857;0,792;0,302;0,347;0,037;0,127;0,280;0,969;0,982;0,368;0,469;0,693;0,669;0,794;0,347;0,118;0,046;0,385;0,909;0,573;0,757;0,790;0,907;0,395;0,147;0,415;0,291;0,843}
gen = 0000,avg = 32,453,best = 175,000,chrom = {0,175;0,169;0,793;0,232;0,741;0,224;0,531;0,506;0,447;0,962;0,522;0,009;0,799;0,115;0,123;0,264;0,253;0,433;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,452;0,699;0,477;0,109;0,670;0,430}
gen = 0001,avg = 122,213,best = 226,600,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,365;0,883;0,408;0,033;0,086;0,529;0,659;0,507;0,322;0,274;0,170;0,674;0,723;0,082;0,780;0,931;0,866;0,572;0,800;0,571;0,748;0,727;0,240;0,532;0,966;0,472;0,077;0,331}
gen = 0002,avg = 168,667,best = 229,200,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,365;0,206;0,408;0,033;0,086;0,529;0,659;0,507;0,223;0,274;0,170;0,674;0,723;0,832;0,780;0,931;0,866;0,572;0,800;0,571;0,748;0,727;0,598;0,532;0,966;0,472;0,077;0,331}
gen = 0003,avg = 221,080,best = 255,200,chrom = {0,310;0,434;0,354;0,155;0,411;0,171;0,877;0,665;0,098;0,810;0,471;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,452;0,699;0,477;0,109;0,670;0,430}
gen = 0004,avg = 245,840,best = 262,000,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,365;0,883;0,970;0,033;0,086;0,529;0,659;0,260;0,322;0,274;0,170;0,674;0,723;0,832;0,780;0,931;0,866;0,572;0,800;0,571;0,748;0,727;0,598;0,532;0,966;0,472;0,077;0,331}
gen = 0005,avg = 264,920,best = 297,800,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,365;0,883;0,400;0,033;0,086;0,529;0,659;0,260;0,322;0,274;0,170;0,674;0,723;0,832;0,780;0,931;0,866;0,572;0,800;0,571;0,748;0,727;0,598;0,532;0,966;0,128;0,077;0,331}
gen = 0006,avg = 285,653,best = 314,000,chrom = {0,310;0,564;0,175;0,155;0,411;0,171;0,877;0,665;0,098;0,366;0,471;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,452;0,699;0,477;0,214;0,670;0,168}
gen = 0007,avg = 307,307,best = 342,000,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,430;0,206;0,301;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,598;0,532;0,966;0,128;0,077;0,331}
gen = 0008,avg = 325,680,best = 342,000,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,430;0,206;0,301;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,598;0,532;0,966;0,128;0,077;0,331}
gen = 0009,avg = 342,360,best = 359,000,chrom = {0,923;0,544;0,235;0,154;0,635;0,086;0,780;0,271;0,430;0,206;0,301;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,273;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,598;0,532;0,966;0,128;0,077;0,331}
gen = 0010,avg = 349,840,best = 359,000,chrom = {0,923;0,544;0,235;0,154;0,635;0,086;0,780;0,271;0,430;0,206;0,301;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,273;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,598;0,532;0,966;0,128;0,077;0,331}
gen = 0011,avg = 354,787,best = 362,000,chrom = {0,923;0,544;0,625;0,154;0,635;0,086;0,645;0,271;0,430;0,206;0,301;0,139;0,919;0,176;0,670;0,975;0,453;0,577;0,486;0,586;0,742;0,987;0,057;0,077;0,619;0,484;0,707;0,232;0,386;0,509;0,598;0,532;0,966;0,128;0,077;0,331}
