Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 3
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384179665841

gen = -001,avg = 182,000,best = 182,000,chrom = {0,880;0,567;0,948;0,725;0,267;0,112;0,886;0,242;0,012;0,673;0,398;0,124;0,928;0,236;0,351;0,588;0,097;0,124;0,240;0,579;0,005;0,962;0,065;0,651;0,942;0,124;0,399;0,070;0,030;0,278;0,637;0,847;0,250;0,471;0,038;0,512}
gen = 0000,avg = 76,213,best = 217,200,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,096;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,729;0,536;0,381;0,879;0,186;0,035;0,496;0,909;0,640;0,061;0,773;0,302;0,079;0,452;0,329;0,992;0,198;0,718;0,652}
gen = 0001,avg = 168,987,best = 217,200,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,096;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,729;0,536;0,381;0,879;0,186;0,035;0,496;0,909;0,640;0,061;0,773;0,302;0,079;0,452;0,329;0,992;0,198;0,718;0,652}
gen = 0002,avg = 211,440,best = 282,400,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,096;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,729;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,602;0,127}
gen = 0003,avg = 238,373,best = 282,400,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,096;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,729;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,602;0,127}
gen = 0004,avg = 268,000,best = 284,000,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,096;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,729;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,602;0,127}
gen = 0005,avg = 278,773,best = 310,000,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
gen = 0006,avg = 286,507,best = 310,000,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
gen = 0007,avg = 296,733,best = 311,000,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,559;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
gen = 0008,avg = 308,187,best = 315,200,chrom = {0,474;0,108;0,669;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,941;0,380;0,914;0,767;0,615;0,012;0,900;0,253;0,434;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
gen = 0009,avg = 314,507,best = 334,200,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,739;0,593;0,914;0,110;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
gen = 0010,avg = 317,560,best = 334,200,chrom = {0,474;0,108;0,803;0,957;0,625;0,280;0,286;0,651;0,772;0,998;0,679;0,388;0,718;0,428;0,885;0,292;0,657;0,955;0,260;0,726;0,739;0,593;0,914;0,110;0,615;0,012;0,900;0,253;0,388;0,416;0,673;0,185;0,233;0,113;0,114;0,127}
