EX,IT,EVALUATIONS,BEST_F,AVERAGE_F,BEST_DEPTH,AVERAGE_DEPTH,BEST_SIZE,AVERAGE_SIZE,BEST_AGE,AVERAGE_AGE 
12,3,0,1.2552361866213824,0.8836946267199813,3,3.5,7,7.625,2,2.4375
12,4,0,1.2624286836282517,0.8928192168679322,3,3.625,7,7.875,3,2.5
12,5,0,1.2476096514494608,0.9017684865420481,3,3.65625,7,7.8125,4,2.9375
12,6,0,1.2639465356168444,0.9202854827815277,3,3.71875,7,7.9375,5,3.34375
12,7,0,1.4001293304946871,0.9656437923778647,4,3.75,7,8.125,1,3.375
12,8,0,1.3330567909275852,0.9962911291171035,4,3.75,7,8.1875,2,3.4375
12,9,0,1.3580772555290168,1.036161425664581,4,3.90625,7,8.8125,3,3.84375
12,10,0,1.461838422763375,1.1207355587438648,4,3.90625,7,9.0625,4,3.78125
12,11,0,1.354390952600077,1.1871640415346651,3,3.9375,7,9.3125,1,3.65625
12,12,0,1.367502264900984,1.2275387031959892,4,3.9375,7,9.25,6,3.78125
12,13,0,1.398654276525952,1.281588900420824,4,3.8125,7,8.8125,7,3.6875
12,14,0,1.375761440204879,1.2857669922815458,4,3.78125,7,8.875,8,3.40625
12,15,0,1.3674771028983193,1.2888766396170661,3,4.0,7,9.8125,5,3.375
12,16,0,1.3865237689426573,1.2884726043237165,4,4.34375,9,10.875,1,3.03125
12,17,0,1.3578869390473256,1.291539640607346,4,4.09375,9,10.0,2,3.25
12,18,0,1.387602931900211,1.3033616563314452,4,4.03125,9,9.75,1,3.40625
12,19,0,1.447208178896458,1.31517507128809,4,4.0625,9,9.75,1,3.78125
12,20,0,1.443489429801725,1.3168645276364532,4,4.0625,9,9.375,2,3.9375
12,21,0,1.459216598352514,1.3332676392607057,4,4.09375,9,9.4375,2,3.96875
12,22,0,2.08622479293574,1.368853772127675,4,4.09375,9,9.25,10,4.03125
12,23,0,1.450027192849302,1.3444485847887389,3,3.875,5,8.4375,1,4.3125
12,24,0,1.458307799199577,1.3699650316857976,3,3.75,5,7.875,2,4.28125
12,25,0,1.4614323816648798,1.4016355064772006,3,3.96875,5,8.625,3,3.75
12,26,0,2.217327515820572,1.445524340295485,5,4.09375,11,8.9375,1,3.34375
