gen = -001,avg = 0,237,best = 0,237,chrom = {0,347;0,885;0,160;0,317;0,766;0,822;0,212;0,275;0,990;0,392;0,207;0,367;0,331;0,940;0,750;0,707;0,753;0,467;0,608;0,991;0,809;0,712;0,896;0,114;0,067;0,373;0,260;0,359;0,117;0,136;0,847;0,653;0,265;0,326;0,209;0,598}
gen = 0000,avg = 0,362,best = 0,654,chrom = {0,800;0,110;0,348;0,419;0,182;0,940;0,464;0,655;0,317;0,140;0,104;0,927;0,657;0,954;0,197;0,001;0,350;0,857;0,194;0,517;0,811;0,378;0,122;0,057;0,054;0,954;0,567;0,557;0,036;0,861;0,697;0,637;0,604;0,758;0,164;0,930}
gen = 0001,avg = 0,550,best = 0,675,chrom = {0,800;0,110;0,348;0,419;0,182;0,940;0,464;0,655;0,317;0,140;0,104;0,927;0,657;0,954;0,265;0,766;0,350;0,857;0,194;0,517;0,811;0,378;0,122;0,057;0,307;0,954;0,471;0,557;0,036;0,861;0,697;0,637;0,604;0,758;0,164;0,930}
gen = 0002,avg = 0,699,best = 0,921,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,091;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,485;0,353;0,013;0,632;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0003,avg = 0,775,best = 0,936,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,091;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,485;0,353;0,013;0,721;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0004,avg = 0,884,best = 1,068,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,091;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,246;0,353;0,013;0,632;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0005,avg = 0,965,best = 1,072,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,091;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,485;0,353;0,013;0,721;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0006,avg = 1,007,best = 1,072,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,091;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,485;0,353;0,013;0,721;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0007,avg = 1,038,best = 1,101,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,340;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,246;0,353;0,013;0,632;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
gen = 0008,avg = 1,068,best = 1,101,chrom = {0,788;0,770;0,513;0,699;0,623;0,691;0,881;0,162;0,588;0,328;0,460;0,835;0,136;0,527;0,206;0,340;0,406;0,735;0,877;0,643;0,653;0,500;0,424;0,971;0,211;0,246;0,353;0,013;0,632;0,132;0,691;0,922;0,119;0,599;0,471;0,549}
