gen = -001,avg = 0,249,best = 0,249,chrom = {0,430;0,476;0,595;0,890;0,868;0,071;0,220;0,788;0,690;0,583;0,731;0,927;0,744;0,005;0,229;0,731;0,805;0,270;0,923;0,510;0,002;0,879;0,379;0,591;0,330;0,976;0,277;0,861;0,604;0,258;0,339;0,289;0,733;0,881;0,029;0,270}
gen = 0000,avg = 0,281,best = 0,637,chrom = {0,578;0,480;0,137;0,985;0,180;0,814;0,880;0,489;0,305;0,156;0,676;0,898;0,580;0,918;0,523;0,881;0,457;0,074;0,251;0,501;0,126;0,378;0,575;0,428;0,772;0,781;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0001,avg = 0,518,best = 0,637,chrom = {0,578;0,480;0,137;0,985;0,180;0,814;0,880;0,489;0,305;0,156;0,676;0,898;0,580;0,918;0,523;0,881;0,457;0,074;0,251;0,501;0,126;0,378;0,575;0,428;0,772;0,781;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0002,avg = 0,668,best = 0,808,chrom = {0,031;0,252;0,964;0,133;0,199;0,083;0,454;0,920;0,155;0,019;0,808;0,531;0,408;0,762;0,268;0,433;0,783;0,669;0,326;0,770;0,773;0,604;0,927;0,456;0,553;0,706;0,594;0,688;0,700;0,606;0,377;0,196;0,271;0,298;0,536;0,948}
gen = 0003,avg = 0,715,best = 0,814,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0004,avg = 0,768,best = 0,855,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0005,avg = 0,808,best = 0,919,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0006,avg = 0,850,best = 0,919,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0007,avg = 0,886,best = 0,960,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0008,avg = 0,903,best = 0,960,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0009,avg = 0,916,best = 0,960,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0010,avg = 0,926,best = 0,960,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0011,avg = 0,935,best = 0,960,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0012,avg = 0,949,best = 1,003,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0013,avg = 0,959,best = 1,003,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0014,avg = 0,964,best = 1,003,chrom = {0,190;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0015,avg = 0,982,best = 1,029,chrom = {0,190;0,888;0,407;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,213;0,324;0,731}
gen = 0016,avg = 0,987,best = 1,029,chrom = {0,190;0,888;0,407;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,213;0,324;0,731}
gen = 0017,avg = 0,991,best = 1,029,chrom = {0,190;0,888;0,407;0,402;0,183;0,901;0,185;0,462;0,476;0,923;0,836;0,768;0,896;0,472;0,034;0,165;0,136;0,404;0,581;0,215;0,343;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,213;0,324;0,731}
gen = 0018,avg = 1,001,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0019,avg = 1,006,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0020,avg = 1,011,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0021,avg = 1,022,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0022,avg = 1,024,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0023,avg = 1,026,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0024,avg = 1,031,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0025,avg = 1,032,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0026,avg = 1,032,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0027,avg = 1,032,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0028,avg = 1,033,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0029,avg = 1,033,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
gen = 0030,avg = 1,033,best = 1,033,chrom = {0,887;0,888;0,132;0,402;0,183;0,901;0,185;0,462;0,267;0,923;0,836;0,449;0,896;0,220;0,034;0,165;0,136;0,404;0,581;0,215;0,865;0,648;0,231;0,581;0,887;0,928;0,006;0,619;0,797;0,951;0,447;0,138;0,367;0,260;0,324;0,731}
