gen = -001,avg = 0,009,best = 0,009,chrom = {0,219;0,617;0,951;0,118;0,864;0,190;0,432;0,112;0,999;0,807;0,123;0,229;0,440;0,525;0,527;0,496;0,647;0,608;0,112;0,302;0,680;0,599;0,804;0,562}
gen = 0000,avg = 0,161,best = 0,532,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,687;0,290;0,264;0,847;0,722;0,206;0,871;0,891;0,974;0,283}
gen = 0001,avg = 0,404,best = 0,698,chrom = {0,889;0,721;0,761;0,182;0,171;0,715;0,100;0,071;0,113;0,484;0,700;0,815;0,510;0,570;0,736;0,352;0,501;0,150;0,346;0,145;0,454;0,986;0,222;0,970}
gen = 0002,avg = 0,556,best = 0,698,chrom = {0,889;0,721;0,761;0,182;0,171;0,715;0,100;0,071;0,113;0,484;0,700;0,815;0,510;0,570;0,736;0,352;0,501;0,150;0,346;0,145;0,454;0,986;0,222;0,970}
gen = 0003,avg = 0,645,best = 0,749,chrom = {0,889;0,721;0,761;0,182;0,171;0,715;0,528;0,071;0,113;0,903;0,992;0,815;0,510;0,570;0,736;0,352;0,501;0,150;0,346;0,145;0,454;0,108;0,296;0,970}
gen = 0004,avg = 0,723,best = 0,820,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,352;0,501;0,150;0,346;0,145;0,454;0,986;0,222;0,970}
gen = 0005,avg = 0,799,best = 0,988,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,371;0,290;0,264;0,847;0,722;0,206;0,871;0,891;0,090;0,970}
gen = 0006,avg = 0,863,best = 0,988,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,371;0,290;0,264;0,847;0,722;0,206;0,871;0,891;0,090;0,970}
gen = 0007,avg = 0,917,best = 0,996,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0008,avg = 0,952,best = 0,999,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0009,avg = 0,973,best = 0,999,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0010,avg = 0,981,best = 0,999,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0011,avg = 0,991,best = 0,999,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0012,avg = 0,996,best = 1,009,chrom = {0,766;0,652;0,090;0,093;0,367;0,315;0,519;0,528;0,462;0,795;0,381;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0013,avg = 0,998,best = 1,009,chrom = {0,766;0,652;0,090;0,093;0,367;0,315;0,519;0,528;0,462;0,795;0,381;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0014,avg = 0,999,best = 1,009,chrom = {0,766;0,652;0,090;0,093;0,367;0,315;0,519;0,528;0,462;0,795;0,381;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0015,avg = 1,010,best = 1,052,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0016,avg = 1,013,best = 1,052,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0017,avg = 1,019,best = 1,052,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0018,avg = 1,023,best = 1,052,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0019,avg = 1,028,best = 1,052,chrom = {0,144;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,454;0,986;0,222;0,670}
gen = 0020,avg = 1,038,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0021,avg = 1,043,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0022,avg = 1,048,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0023,avg = 1,052,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0024,avg = 1,056,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0025,avg = 1,062,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0026,avg = 1,065,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
gen = 0027,avg = 1,067,best = 1,076,chrom = {0,293;0,652;0,090;0,093;0,367;0,157;0,519;0,528;0,285;0,795;0,666;0,481;0,932;0,939;0,736;0,579;0,501;0,299;0,346;0,145;0,670;0,642;0,222;0,670}
