gen = -001,avg = 0,333,best = 0,333,chrom = {0,838;0,543;0,133;0,139;0,607;0,080;0,121;0,504;0,437;0,440;0,333;0,499;0,588;0,073;0,606;0,565;0,105;0,655;0,683;0,581;0,457;0,322;0,302;0,930}
gen = 0000,avg = 0,201,best = 0,530,chrom = {0,774;0,571;0,863;0,359;0,530;0,445;0,172;0,893;0,924;0,567;0,033;0,959;0,603;0,684;0,137;0,447;0,578;0,663;0,777;0,632;0,390;0,287;0,406;0,774}
gen = 0001,avg = 0,431,best = 0,913,chrom = {0,871;0,838;0,687;0,798;0,242;0,525;0,704;0,400;0,176;0,260;0,004;0,984;0,021;0,239;0,408;0,579;0,069;0,655;0,683;0,581;0,457;0,322;0,302;0,930}
gen = 0002,avg = 0,568,best = 0,913,chrom = {0,871;0,838;0,687;0,798;0,242;0,525;0,704;0,400;0,176;0,260;0,004;0,984;0,021;0,239;0,408;0,579;0,069;0,655;0,683;0,581;0,457;0,322;0,302;0,930}
gen = 0003,avg = 0,728,best = 0,913,chrom = {0,871;0,838;0,687;0,798;0,242;0,525;0,704;0,400;0,176;0,260;0,004;0,984;0,021;0,239;0,408;0,579;0,069;0,655;0,683;0,581;0,457;0,322;0,302;0,930}
gen = 0004,avg = 0,860,best = 0,936,chrom = {0,871;0,838;0,687;0,798;0,298;0,525;0,704;0,400;0,176;0,260;0,004;0,984;0,021;0,239;0,408;0,579;0,069;0,655;0,683;0,581;0,457;0,322;0,302;0,930}
gen = 0005,avg = 0,918,best = 1,005,chrom = {0,672;0,410;0,441;0,758;0,072;0,261;0,685;0,157;0,361;0,573;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0006,avg = 0,944,best = 1,005,chrom = {0,672;0,410;0,441;0,758;0,072;0,261;0,685;0,157;0,361;0,573;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0007,avg = 0,968,best = 1,022,chrom = {0,672;0,422;0,441;0,758;0,072;0,261;0,685;0,157;0,361;0,573;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,671;0,808;0,202;0,914;0,277;0,914}
gen = 0008,avg = 0,976,best = 1,022,chrom = {0,672;0,422;0,441;0,758;0,072;0,261;0,685;0,157;0,361;0,573;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,671;0,808;0,202;0,914;0,277;0,914}
gen = 0009,avg = 0,999,best = 1,083,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,704;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0010,avg = 1,014,best = 1,083,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,704;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0011,avg = 1,027,best = 1,083,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,704;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0012,avg = 1,035,best = 1,083,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,704;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0013,avg = 1,050,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0014,avg = 1,060,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0015,avg = 1,066,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0016,avg = 1,072,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0017,avg = 1,078,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0018,avg = 1,087,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0019,avg = 1,092,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0020,avg = 1,097,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0021,avg = 1,099,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0022,avg = 1,101,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0023,avg = 1,102,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0024,avg = 1,104,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0025,avg = 1,105,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0026,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0027,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0028,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0029,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0030,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0031,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0032,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0033,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0034,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0035,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0036,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0037,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0038,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0039,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
gen = 0040,avg = 1,107,best = 1,107,chrom = {0,871;0,838;0,687;0,989;0,242;0,704;0,616;0,400;0,176;0,260;0,685;0,905;0,490;0,673;0,836;0,803;0,818;0,922;0,996;0,808;0,202;0,914;0,277;0,914}
