gen = -001,avg = 0,009,best = 0,009,chrom = {0,047;0,147;0,027;0,294;0,009;0,772;0,450;0,481;0,818;0,220;0,555;0,394;0,735;0,389;0,190;0,100;0,840;0,210;0,257;0,439;0,313;0,264;0,899;0,211}
gen = 0000,avg = 0,204,best = 0,629,chrom = {0,291;0,064;0,974;0,265;0,849;0,015;0,169;0,659;0,018;0,257;0,414;0,368;0,799;0,900;0,501;0,965;0,059;0,531;0,560;0,269;0,778;0,055;0,136;0,832}
gen = 0001,avg = 0,432,best = 0,629,chrom = {0,291;0,064;0,974;0,265;0,849;0,015;0,169;0,659;0,018;0,257;0,414;0,368;0,799;0,900;0,501;0,965;0,059;0,531;0,560;0,269;0,778;0,055;0,136;0,832}
gen = 0002,avg = 0,522,best = 0,632,chrom = {0,291;0,064;0,974;0,265;0,703;0,015;0,169;0,659;0,018;0,257;0,414;0,368;0,799;0,900;0,582;0,965;0,059;0,531;0,560;0,125;0,778;0,055;0,826;0,832}
gen = 0003,avg = 0,624,best = 0,723,chrom = {0,291;0,064;0,974;0,265;0,728;0,015;0,169;0,659;0,018;0,257;0,414;0,368;0,799;0,900;0,501;0,067;0,059;0,531;0,560;0,269;0,778;0,055;0,136;0,832}
gen = 0004,avg = 0,669,best = 0,742,chrom = {0,291;0,797;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,416;0,156;0,876;0,667;0,663;0,846}
gen = 0005,avg = 0,705,best = 0,772,chrom = {0,291;0,064;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,416;0,156;0,876;0,667;0,663;0,846}
gen = 0006,avg = 0,751,best = 0,883,chrom = {0,291;0,047;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,594;0,156;0,876;0,667;0,663;0,846}
gen = 0007,avg = 0,799,best = 0,956,chrom = {0,291;0,047;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,594;0,156;0,876;0,667;0,663;0,846}
gen = 0008,avg = 0,846,best = 0,956,chrom = {0,291;0,047;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,594;0,156;0,876;0,667;0,663;0,846}
gen = 0009,avg = 0,869,best = 0,956,chrom = {0,291;0,047;0,764;0,039;0,157;0,587;0,382;0,737;0,377;0,293;0,889;0,556;0,966;0,854;0,946;0,141;0,969;0,252;0,594;0,156;0,876;0,667;0,663;0,846}
