gen = -001,avg = 0,300,best = 0,300,chrom = {0,017;0,651;0,086;0,138;0,991;0,724;0,751;0,085;0,896;0,283;0,642;0,279;0,780;0,631;0,239;0,955;0,742;0,684;0,900;0,963;0,994;0,337;0,785;0,529}
gen = 0000,avg = 0,213,best = 0,552,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,391;0,825;0,002;0,088;0,667;0,985;0,292;0,031;0,594;0,351;0,221}
gen = 0001,avg = 0,360,best = 0,552,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,391;0,825;0,002;0,088;0,667;0,985;0,292;0,031;0,594;0,351;0,221}
gen = 0002,avg = 0,511,best = 0,601,chrom = {0,800;0,417;0,095;0,441;0,797;0,573;0,573;0,247;0,348;0,938;0,639;0,555;0,827;0,730;0,635;0,101;0,841;0,302;0,824;0,662;0,784;0,952;0,351;0,221}
gen = 0003,avg = 0,579,best = 0,638,chrom = {0,555;0,417;0,095;0,441;0,797;0,573;0,854;0,247;0,348;0,938;0,212;0,555;0,827;0,730;0,635;0,101;0,841;0,302;0,824;0,338;0,784;0,952;0,979;0,837}
gen = 0004,avg = 0,610,best = 0,702,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0005,avg = 0,635,best = 0,702,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0006,avg = 0,650,best = 0,702,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0007,avg = 0,669,best = 0,702,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0008,avg = 0,688,best = 0,702,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0009,avg = 0,699,best = 0,719,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,892;0,599;0,172;0,661;0,814;0,391;0,825;0,561;0,088;0,667;0,985;0,292;0,017;0,852;0,979;0,837}
gen = 0010,avg = 0,731,best = 0,868,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,847;0,374;0,002;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0011,avg = 0,747,best = 0,868,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,847;0,374;0,002;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0012,avg = 0,771,best = 0,868,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,847;0,374;0,002;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0013,avg = 0,791,best = 0,868,chrom = {0,012;0,745;0,318;0,165;0,751;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,814;0,847;0,374;0,002;0,088;0,667;0,985;0,292;0,031;0,852;0,979;0,837}
gen = 0014,avg = 0,829,best = 0,995,chrom = {0,012;0,745;0,318;0,165;0,388;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,825;0,847;0,374;0,002;0,321;0,667;0,985;0,292;0,031;0,706;0,979;0,837}
gen = 0015,avg = 0,863,best = 0,995,chrom = {0,012;0,745;0,318;0,165;0,388;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,825;0,847;0,374;0,002;0,321;0,667;0,985;0,292;0,031;0,706;0,979;0,837}
gen = 0016,avg = 0,916,best = 0,995,chrom = {0,012;0,745;0,318;0,165;0,388;0,155;0,390;0,619;0,747;0,675;0,172;0,661;0,825;0,847;0,374;0,002;0,321;0,667;0,985;0,292;0,031;0,706;0,979;0,837}
